instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
wuf50-218-N wuf50-0918.mwcnf,141431,141431,2767,2767,10000,0.9999
wuf50-218-N wuf50-0918.mwcnf,141431,141431,1151642,1151642,10000,0.9999
wuf50-218-N wuf50-0724.mwcnf,112196,112196,2306177,2306177,10000,0.9999
wuf50-218-N wuf50-0724.mwcnf,112196,112196,5076,5076,10000,0.9999
wuf50-218-N wuf50-0724.mwcnf,112196,112196,400,400,10000,0.9999
wuf50-218-N wuf50-0724.mwcnf,112196,112196,373,373,10000,0.9999
wuf50-218-N wuf50-0724.mwcnf,112196,112196,2311001,2311001,10000,0.9999
wuf50-218-N wuf50-0724.mwcnf,112196,112196,31722,31722,10000,0.9999
wuf50-218-N wuf50-0724.mwcnf,112196,112196,1189007,1189007,10000,0.9999
wuf50-218-N wuf50-0724.mwcnf,112196,112196,7257,7257,10000,0.9999
wuf50-218-N wuf50-0724.mwcnf,112196,112196,3457124,3457124,10000,0.9999
wuf50-218-N wuf50-0724.mwcnf,112196,112196,2339,2339,10000,0.9999
wuf50-218-N wuf50-0640.mwcnf,202800,202800,12304,12304,10000,0.9999
wuf50-218-N wuf50-0640.mwcnf,202800,202800,11777,11777,10000,0.9999
wuf50-218-N wuf50-0640.mwcnf,202800,202800,2754,2754,10000,0.9999
wuf50-218-N wuf50-0640.mwcnf,202800,202800,7394,7394,10000,0.9999
wuf50-218-N wuf50-0640.mwcnf,202800,202800,57,57,10000,0.9999
wuf50-218-N wuf50-0640.mwcnf,202800,202800,5996,5996,10000,0.9999
wuf50-218-N wuf50-0640.mwcnf,202800,202800,1169920,1169920,10000,0.9999
wuf50-218-N wuf50-0640.mwcnf,202800,202800,34723,34723,10000,0.9999
wuf50-218-N wuf50-0640.mwcnf,202800,202800,716,716,10000,0.9999
wuf50-218-N wuf50-0640.mwcnf,202800,202800,3224,3224,10000,0.9999
wuf50-218-N wuf50-0403.mwcnf,133750,133750,90,90,10000,0.9999
wuf50-218-N wuf50-0403.mwcnf,133750,133750,798,798,10000,0.9999
wuf50-218-N wuf50-0403.mwcnf,133750,133750,156,156,10000,0.9999
wuf50-218-N wuf50-0403.mwcnf,133750,133750,273,273,10000,0.9999
wuf50-218-N wuf50-0403.mwcnf,133750,133750,3204,3204,10000,0.9999
wuf50-218-N wuf50-0403.mwcnf,133750,133750,8280,8280,10000,0.9999
wuf50-218-N wuf50-0403.mwcnf,133750,133750,8915,8915,10000,0.9999
wuf50-218-N wuf50-0403.mwcnf,133750,133750,0,0,10000,0.9999
wuf50-218-N wuf50-0403.mwcnf,133750,133750,260,260,10000,0.9999
wuf50-218-N wuf50-0403.mwcnf,133750,133750,374,374,10000,0.9999
wuf50-218-N wuf50-0647.mwcnf,193741,193741,1172,1172,10000,0.9999
