instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
./data/wuf75-325/wuf75-325-N/wuf75-064.mwcnf,137015,137015,462580,462580,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-065.mwcnf,146351,146351,6594,6594,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-066.mwcnf,171945,171945,11392,11392,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-067.mwcnf,152262,152262,331,331,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-068.mwcnf,178665,178665,9571,9571,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-069.mwcnf,127765,127765,283,283,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-07.mwcnf,158065,158065,0,0,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-070.mwcnf,185215,185215,4070,4070,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-071.mwcnf,162522,162522,346510,346510,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-072.mwcnf,112787,124116,575434,345724,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-073.mwcnf,125953,125953,124808,124808,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-074.mwcnf,128889,128889,123918,123918,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-075.mwcnf,170166,178181,575478,115818,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-076.mwcnf,146953,146953,3192,3192,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-077.mwcnf,183454,183454,241325,241325,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-078.mwcnf,176483,176483,1225,1225,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-079.mwcnf,148881,148881,1530,1530,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-08.mwcnf,160883,160883,116134,116134,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-080.mwcnf,161443,161443,13843,13843,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-081.mwcnf,147647,147647,353,353,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-082.mwcnf,148294,153563,575436,2776,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-083.mwcnf,161578,161578,1694,1694,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-084.mwcnf,184816,184816,299,299,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-085.mwcnf,147300,147300,5418,5418,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-086.mwcnf,191606,191606,636,636,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-087.mwcnf,182731,182731,11244,11244,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-088.mwcnf,154043,154091,575439,231289,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-089.mwcnf,136347,136347,6078,6078,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-09.mwcnf,154676,154676,237880,237880,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-090.mwcnf,129192,129192,745,745,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-091.mwcnf,173025,173025,110,110,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-092.mwcnf,182675,182675,123705,123705,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-093.mwcnf,150750,150750,245956,245956,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-094.mwcnf,143368,145868,575464,116894,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-095.mwcnf,171627,171627,1376,1376,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-096.mwcnf,200262,200262,738,738,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-097.mwcnf,203015,203015,1108,1108,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-098.mwcnf,158483,158483,2489,2489,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-099.mwcnf,144431,150590,575450,8560,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-01.mwcnf,6293,6293,115210,115210,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-010.mwcnf,6976,6976,124231,124231,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-0100.mwcnf,2191,2191,3850,3850,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-011.mwcnf,2254,4779,575403,563,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-012.mwcnf,886,886,221,221,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-013.mwcnf,4435,5432,575460,461400,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-014.mwcnf,6383,6383,115761,115761,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-015.mwcnf,2068,3751,575442,2772,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-016.mwcnf,1189,1189,637,637,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-017.mwcnf,4652,4652,117838,117838,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-018.mwcnf,4537,4537,22831,22831,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-019.mwcnf,690,690,10,10,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-02.mwcnf,4187,6003,575469,345759,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-020.mwcnf,1675,1675,10,10,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-021.mwcnf,3684,3684,250695,250695,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-022.mwcnf,4530,6602,575508,121568,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-023.mwcnf,2154,2381,575449,739,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-024.mwcnf,2709,2709,462635,462635,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-025.mwcnf,4429,4556,575466,35686,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-026.mwcnf,3486,3486,345283,1683,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-027.mwcnf,3540,5356,575422,292,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-028.mwcnf,1920,1920,510,510,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-029.mwcnf,5987,5987,150,150,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-03.mwcnf,297,297,0,0,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-030.mwcnf,1939,1939,115146,115146,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-031.mwcnf,2396,2992,575477,18367,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-032.mwcnf,1770,1770,9526,9526,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-033.mwcnf,5339,7398,575430,320,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-034.mwcnf,5309,5309,230367,230367,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-035.mwcnf,4777,4777,230659,230659,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-036.mwcnf,1410,1410,3427,3427,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-037.mwcnf,1342,1342,985,985,10000,0.999
./data/wuf75-325/wuf75-325-Q/wuf75-038.mwcnf,1080,1080,243,243,10000,0.999
